,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,-106.81146201961135,-35.87984179708606,-134.23441794692377,0.6550852848046339,-0.5516130022233775,0.5163200222849178,0.42008458851935737,-0.3020921042356287,-0.8557273508828186,0,0,25.0,-1,poly_1,100.0,1000
1,-91.90409477083585,-40.43840398281591,-123.5831202287986,0.6905431604729974,-0.22484696139974322,0.6874547166724179,0.10779649054437197,-0.9078456216126137,-0.4052113571297223,0,0,25.0,-1,,,
2,-76.58293449838484,-45.715254915954304,-106.58803912198402,0.8690187228571314,-0.22385862708228504,0.4412411748764177,0.0702171362312145,-0.8269693892552037,-0.5578451245785572,0,0,25.0,-1,,,
3,-54.31755081266254,-50.03961369627683,-90.46538012173133,0.8823800534174291,0.05112661145622591,0.4677515482964628,0.19601253287152587,-0.943659587024823,-0.26661896176956634,0,0,25.0,-1,,,
4,-33.50325446251914,-47.60545408217597,-80.57615423321673,0.9318031921905335,-0.04293248662442546,0.36041588840869415,-0.3167544477153827,-0.5810343019282128,0.7497104506654552,0,0,25.0,-1,,,
5,-6.042583720146119,-52.555807144637626,-70.56618183691093,0.9645189023223281,-0.23488048740124381,0.12055888064635564,-0.22081331045394081,-0.9679912547512854,-0.1193080577873257,0,0,25.0,-1,,,
6,13.291604097764157,-62.17528735415243,-73.76754353389937,0.4125392833758183,-0.910878384422306,0.010578679762294735,0.30778792555863654,0.15030915019675925,0.9395071858421451,0,0,25.0,-1,,,
7,26.83046123095985,-79.9050974851898,-78.19522899904189,0.37759751680366244,-0.9242285779176027,-0.05675959007592454,0.7933768764117318,0.29131228141233845,0.5345000343077642,0,0,25.0,-1,,,
8,32.3483833745146,-99.85451708065554,-76.73245264805873,0.5114478673616671,-0.7486771561111516,-0.4217861957079047,0.4432624111061528,-0.1906433843341133,0.8758844301113161,0,0,25.0,-1,,,
9,45.94088153137766,-114.60896863800984,-83.72026551405301,0.7360557907066578,-0.5678576738447302,-0.3684556082136892,0.6423514994382864,0.7576525090466187,0.1155301982433622,0,0,25.0,-1,,,
10,67.9356219014941,-130.13581013321055,-92.4711007189332,0.7970859448921667,-0.11122866610834363,-0.5935336387202181,0.5884994107912745,-0.07723842385829771,0.8047997697437382,0,0,25.0,-1,,,
11,80.37458405834552,-135.21001480581089,-102.4668052336182,0.7238756109346601,-0.32450837716328534,-0.6088500743582865,-0.42656568201689904,0.48309065957594316,-0.7646339866610902,0,0,25.0,-1,,,
