,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,4655.784847981882,1360.3993809420217,916.5710540345212,-0.054657223451069034,0.92695321179548,-0.37117425978448354,-0.9800577297702453,-0.12092777423584325,-0.15768106987348648,0,0,25.0,-1,poly_1,100.0,1000
1,4649.53080493914,1382.1765274078898,907.0489980493735,-0.6930084759448651,0.5048561511753191,-0.5146450417022151,-0.6455388488503252,-0.11673375522604564,0.7547534862951152,0,0,25.0,-1,,,
2,4631.316233741935,1393.339983530289,887.2643086321063,-0.19400761816091774,-0.502853228975334,-0.8423180362917762,-0.9738204703223724,0.20240982330589713,0.1034599201050739,0,0,25.0,-1,,,
3,4628.518691207824,1378.800285385013,868.4175106526668,0.06947479362119219,-0.5461164373969051,-0.8348233884554532,0.9487231917381193,0.2948609712074648,-0.11393556587966175,0,0,25.0,-1,,,
4,4634.3515397440015,1361.84986851846,848.3418577341408,0.3422792149657304,-0.21655261967587977,-0.9143029596185456,0.9249136890773684,-0.09371043611279442,0.36844676952640865,0,0,25.0,-1,,,
5,4640.090984343145,1354.1231309174982,826.4862626694626,-0.053399386218021955,-0.5150373492760056,-0.8555027962867006,0.01857387009335084,0.8560646341618974,-0.5165349490011057,0,0,25.0,-1,,,
6,4634.696752337041,1350.5201555160756,805.9454174686839,-0.5135927118833833,0.5421640700269791,-0.6650418389267527,0.8573932476179706,0.35423097894492517,-0.3733593879157838,0,0,25.0,-1,,,
7,4618.612995209889,1364.714381690732,791.9245106849107,-0.8977515739592803,0.24623238186500818,-0.36525569896108223,0.4141353765727048,0.754355029475651,-0.5093529026370137,0,0,25.0,-1,,,
8,4598.378579330085,1365.5432617583592,785.53369511649,-0.9964206881115224,0.031834058785752746,-0.07830967406256378,-0.08387769649729764,-0.2572145218785424,0.9627072357742159,0,0,25.0,-1,,,
9,4580.463394293981,1363.486989735482,782.3197167492665,-0.8960822629457549,-0.3798534531967772,-0.22966917985353877,0.11815959366123045,-0.7028557155474321,0.7014500364204342,0,0,25.0,-1,,,
10,4557.837744511062,1354.2371581370458,775.2845244214809,-0.5145087199095003,-0.4408921543321736,-0.7354555631913274,0.5082212186090163,0.5340179427627041,-0.6756744998942091,0,0,25.0,-1,,,
11,4545.130398461681,1345.499421136577,753.8270265044509,0.13724360158387905,-0.21076249996963503,-0.9678550317446277,0.8844460345658322,-0.413879480083074,0.2155434711360179,0,0,25.0,-1,,,
12,4550.629789484051,1340.1790261906672,725.4023859773451,-0.19827276050153556,-0.3342509181815775,-0.9213925527043446,-0.8066752334399809,0.5896188457890648,-0.040307375082015456,0,0,25.0,-1,,,
