,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,1717.8241815613744,1610.77329430185,-1072.204934421461,0.5307214478354529,-0.7828399383895307,0.32480205618205416,0.47824984372402424,-0.03977662167371381,-0.877322578859873,0,0,25.0,-1,poly_1,100.0,1000
1,1732.6616329583198,1593.1329362602237,-1061.507195242315,0.6346263201105234,-0.7099820925730604,0.30524557667404423,-0.7727764374553497,-0.5788409054826796,0.26030709533847,0,0,25.0,-1,,,
2,1745.9801375477587,1577.977981507972,-1053.24224428268,0.10719887777859766,-0.9486344306733234,0.2976593985976881,-0.7045886773545905,0.1387427416121415,0.6959204318191793,0,0,25.0,-1,,,
3,1747.0215245756601,1556.353233117151,-1049.7973619151908,-0.17465439142001507,-0.9579936093935146,0.2274732686441445,-0.726670358378294,-0.030481365693002513,-0.6863097526832123,0,0,25.0,-1,,,
4,1743.578628444856,1535.6107680290984,-1041.004014620015,0.29064435357121793,-0.7753198282941527,0.560718310400743,-0.933360416945874,-0.3587322346085188,-0.01222767186473472,0,0,25.0,-1,,,
5,1743.7214214450298,1510.3421760731248,-1024.28329094333,-0.3434487386911329,-0.8800924034998941,0.32784192108419274,-0.18242996896821081,0.4049436108520752,0.8959575762721123,0,0,25.0,-1,,,
6,1733.3917316700035,1493.8340823912652,-1015.7148671912698,-0.46667303334805144,-0.844507394397309,0.26272331601916704,0.8688836305904309,-0.49322667591301583,-0.042055709314107195,0,0,25.0,-1,,,
7,1716.2814450678188,1473.3380434034887,-1008.6853090494567,-0.4841822743662475,-0.7289940167669986,-0.48387524087571954,-0.6694554946558611,-0.04742958460073898,0.7413364790733276,0,0,25.0,-1,,,
8,1701.0875922940213,1450.739212432053,-1021.560619968036,-0.559403312966638,-0.7362448158741558,0.3808037612265982,-0.735774259788512,0.22949249489425316,-0.6371573066708154,0,0,25.0,-1,,,
9,1686.8795863475254,1434.7173851467903,-1010.4113855239405,-0.3513671689277821,-0.9305530878336574,0.10301486954060947,-0.41043173204752503,0.054204293739877035,-0.9102789066501515,0,0,25.0,-1,,,
10,1675.907530153186,1409.9122821669448,-1004.6218846606246,-0.10488390019252783,-0.9439667686672888,0.3129314735759975,0.9470844156659125,-0.1907993569736879,-0.2581215120901662,0,0,25.0,-1,,,
11,1671.2555949160494,1385.4253176055295,-996.7892249435815,-0.5074794337886894,-0.8440047800309869,0.17355274583829122,0.4261805287841025,-0.420910679914175,-0.8007523689887855,0,0,25.0,-1,,,
12,1663.0408074238157,1362.5906393468047,-992.3558099480176,-0.5325762131251003,-0.8462926924206873,0.012298617394983113,0.6473014160785522,-0.4166259695083219,-0.6382974841679261,0,0,25.0,-1,,,
13,1644.4673917941739,1344.5443289275793,-991.5781662105294,-0.9408489164641678,0.24984913737245593,0.2288639879121661,-0.21218131293682324,-0.9610790080052206,0.17693566862894802,0,0,25.0,-1,,,
14,1615.7190909247577,1349.50915967494,-980.3032463801098,-0.5338288060822258,-0.4553052045728533,0.7125475257873678,0.6958963931139617,0.24215189435821072,0.6760848098644419,0,0,25.0,-1,,,
15,1605.4029387974426,1333.8107826070814,-961.0890175942129,0.32677394407361404,-0.5150058371803471,0.7924567982950634,-0.8620969970036649,0.18118987942432466,0.47324306161943525,0,0,25.0,-1,,,
16,1614.802503638135,1322.7847694147003,-940.2764759901751,0.3305336590857991,0.04892556872141056,0.9425252192674068,-0.3866331869346428,-0.9039931243677488,0.18251358819344993,0,0,25.0,-1,,,
17,1627.3959663912624,1329.1069371213318,-918.2904659626378,-0.06335753800903396,0.9033786936770163,0.42413766421474247,0.5004294749760495,0.3964581459343216,-0.7696695908734775,0,0,25.0,-1,,,
18,1626.8484928998628,1353.9160438985125,-901.4311149632377,-0.2050145570039824,0.6060946996722766,0.768516913582749,0.7214117611050795,0.6242240642597894,-0.2998489428957217,0,0,25.0,-1,,,
19,1621.9697087901372,1367.8028233924613,-878.7170233648961,-0.10379626700342379,-0.12397766885465543,0.9868413614143492,0.6937129569703265,0.7019906618440401,0.1611565823415107,0,0,25.0,-1,,,
20,1620.350496433893,1364.4182476799308,-853.1058583574239,-0.04923741995955204,0.14496905640062366,0.9882103263870582,-0.5411969340638959,0.8276998515304423,-0.14838744674817705,0,0,25.0,-1,,,
21,1616.7664477409648,1367.8454548651334,-822.973841884006,0.00108766552889418,0.010024504549550232,0.9999491618616867,-0.18755378066988893,-0.9822029142316018,0.010050604318387325,0,0,25.0,-1,,,
22,1613.7937772710088,1365.251837240626,-803.2601182049964,-0.11757066525897723,-0.5425379211254765,0.8317630328564828,0.5104401809934811,0.6854429167860278,0.5192483312157832,0,0,25.0,-1,,,
23,1605.266234465886,1357.5362099122299,-782.7832214556475,-0.6675691012517627,-0.43029544985780155,0.6076160966433217,-0.6141856397209536,-0.14304720836437765,-0.7760885878262632,0,0,25.0,-1,,,
