,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,794.7039377304668,1481.2317152261987,2919.3429608244173,-0.30382368878656024,0.1471961894515824,-0.941288716605943,-0.9112219825570262,0.2435465983570079,0.3322040833587546,0,0,25.0,-1,poly_1,100.0,1000
1,788.3653181081281,1481.4271016733537,2903.3059703805366,-0.44372215000710735,0.1203224964969905,-0.8880501959326643,0.18436367310577667,-0.957492817659586,-0.22185026535093344,0,0,25.0,-1,,,
2,774.6452904543812,1481.7192053367926,2876.976578864248,-0.4556891312781159,0.17409443060795507,-0.8729481914357209,-0.5439549997285426,-0.8307370542483993,0.11827470157950253,0,0,25.0,-1,,,
3,761.5689670490301,1481.681822997042,2862.7680803838516,-0.07755667761321076,-0.22595718583232954,-0.9710449587897867,-0.3819565176093919,-0.8929324350938542,0.23828740016189243,0,0,25.0,-1,,,
4,759.1320014010489,1479.7309037084706,2846.379836280124,-0.2747300670033886,0.36823391130752486,-0.8882157265599183,0.4779799284502423,0.8538391837504494,0.20614033169609883,0,0,25.0,-1,,,
5,751.9454897836433,1491.1166379712602,2831.106819114919,0.1695365651754109,0.6101007003271537,-0.7739731833776938,0.17961656569587892,-0.7913167555624895,-0.5844276531374197,0,0,25.0,-1,,,
6,756.4603066873447,1504.3055865880492,2811.8580737606926,0.6562897128892545,0.38433814864551924,-0.6492826813551588,-0.5268384371882059,-0.38258525840563334,-0.758992609455618,0,0,25.0,-1,,,
7,775.4787821402504,1509.494737439783,2797.1143173062255,0.9218693784023565,0.2933831139406664,-0.2531465932482212,-0.05732609206918374,-0.5428368042040694,-0.8378794204561985,0,0,25.0,-1,,,
8,802.0044631344674,1517.3357776459466,2793.936403151208,0.9873036046643171,-0.15520444030146427,-0.033810855959171125,0.0879638506115089,0.711450431597299,-0.6972091826839603,0,0,25.0,-1,,,
9,830.9508728560206,1509.4408005764215,2796.074412206363,0.8743404450061597,-0.23880990072646469,-0.4224909674688731,0.13469863809267701,-0.7169372927436015,0.6840008736992012,0,0,25.0,-1,,,
10,855.2214614955822,1504.462314684347,2779.8233122226297,0.8419158270768275,-0.11630594922927055,-0.5269256743995739,-0.5157403375644141,0.11377404160175184,-0.8491568593115931,0,0,25.0,-1,,,
11,877.6132211258779,1501.9748696242875,2769.5401815258433,0.833141624582992,-0.4254545628943797,-0.353360224626014,0.411009665886862,0.9038115248044888,-0.1191460541798498,0,0,25.0,-1,,,
12,899.5246738983041,1497.5334656218142,2762.870460415031,0.9867722018709126,0.16091900134719023,-0.01963916155750022,0.06360270836199738,-0.495726292428304,-0.8661467188247192,0,0,25.0,-1,,,
13,919.1081472601252,1501.3959743237522,2759.8932433825826,0.7606681376530138,-0.28789509699584215,-0.5818078699454449,-0.5923774221635123,0.05867515689682643,-0.8035211358258669,0,0,25.0,-1,,,
14,940.943227314826,1491.8444649769879,2748.1135496992238,0.9684076210657111,-0.16209572398806305,0.18950370912031153,-0.04443014521464173,-0.8599161710932209,-0.5084979261820574,0,0,25.0,-1,,,
15,966.7483002079252,1483.6247223010344,2753.0108449061363,0.9839269713412135,-0.1282780494100575,0.12422744120780953,0.1714793654502786,0.8728479366913194,-0.4568712145456408,0,0,25.0,-1,,,
16,992.0221259554028,1481.0272930844244,2754.5889065444157,0.997545887513457,0.02339785251502826,-0.06599047539673009,-0.015124640411656159,0.9922677565788393,0.12319068368784164,0,0,25.0,-1,,,
17,1012.7259774778057,1474.6547377129102,2750.619498012599,0.5023397304329875,-0.8046905621954128,-0.31642992017434796,-0.5379011019757673,-0.004299323711355978,-0.8429969871523193,0,0,25.0,-1,,,
18,1025.5530277011326,1454.131210703655,2738.6155589715186,-0.11831537491594767,-0.4501498768506962,-0.8850799740516938,-0.08165457621680458,-0.8839112608720683,0.46047086023363304,0,0,25.0,-1,,,
19,1018.069568617969,1443.1200052141878,2719.154702110315,-0.545654825548548,-0.19326394749825462,-0.8154200500287782,-0.2295593665557082,-0.9013510400426991,0.3672448772637777,0,0,25.0,-1,,,
20,1004.4765139208066,1437.409015581,2698.1750447765544,-0.739030084718289,0.5108360291316939,-0.439182291602832,0.6292271736694725,0.29055291138261896,-0.7208690377857917,0,0,25.0,-1,,,
21,991.2462104982005,1448.9411863478279,2686.1062373694876,-0.00887580753272511,0.7534988527421103,-0.6573893055038524,0.925051161997091,0.2558430509415842,0.28075733473267267,0,0,25.0,-1,,,
22,988.7199391051329,1464.963713435655,2676.1247669027603,0.4551197694222425,0.4449361415690402,-0.771296198252826,-0.6550256494617561,-0.4194608956660668,-0.6284854458039012,0,0,25.0,-1,,,
23,996.5456337187338,1477.7449311818057,2654.19041095967,-0.3419129417267011,0.5551636334429908,-0.7582142707791297,-0.8185642341053917,-0.5722460422795421,-0.04987044986806094,0,0,25.0,-1,,,
24,991.5109582133182,1488.6015796742772,2633.4108771449346,0.07573611747937506,0.13735995928562916,-0.9876215277751851,-0.16880638032419043,-0.9744034535235075,-0.14846654759093242,0,0,25.0,-1,,,
25,995.4943546863512,1485.9366401884276,2614.5670521462207,0.4724742295233455,-0.40720154504047373,-0.7816361072658292,-0.48092627645611297,0.6240761704259202,-0.6158237167807055,0,0,25.0,-1,,,
26,1006.5552883293005,1473.5076813375138,2597.424812463893,0.32424448842464854,-0.9271266635801795,-0.1878873636869719,0.5042849923594351,0.33744945794168946,-0.7948738955607285,0,0,25.0,-1,,,
27,1014.2429220754866,1452.9382800223289,2587.6950292431193,-0.18756337149863556,-0.9813932697725445,-0.04107592657635992,-0.7908841602731177,0.12608929358504334,0.5988353155079813,0,0,25.0,-1,,,
28,1010.2974261700047,1431.6001752357536,2582.9229181815717,-0.1215601781794251,-0.9007577349569545,-0.4169635787720396,-0.9881186417508679,0.07001611859486111,0.13681846727671482,0,0,25.0,-1,,,
29,1004.7318348079748,1413.144732466215,2567.82810440081,-0.5550904300272053,-0.11512995894725059,-0.8237837744639981,-0.22569711982234897,0.9740669685036112,0.015948385498338616,0,0,25.0,-1,,,
30,994.5898115145196,1412.004953721813,2546.5194906355455,-0.6614072270951581,-0.27832785738295895,-0.6964726008793853,-0.1787042374817545,0.9603334984293356,-0.21406626853596397,0,0,25.0,-1,,,
31,980.2845899476247,1407.4277508805098,2526.1276611451153,-0.17567151907423192,-0.3501624588063495,-0.9200683506417207,-0.27644541059507566,-0.8794499676335968,0.3874863731978669,0,0,25.0,-1,,,
32,979.499254367164,1399.1746777121555,2498.4965989845678,-0.04158366754588766,-0.7077359630764463,-0.7052521571642001,0.4085139865513756,-0.6562093546640902,0.6344332948910404,0,0,25.0,-1,,,
33,976.2439168885637,1376.8442650522015,2478.4775421029385,-0.5395742089629554,-0.22515122543884775,-0.8112746752658203,-0.40031543575173567,-0.7790857730012835,0.48246544977682176,0,0,25.0,-1,,,
34,964.0477089529743,1372.752728638862,2461.6189675293026,-0.4408323735867543,0.0190891570050849,-0.897386439893178,-0.795917348257975,0.45387442626536195,0.4006414605928076,0,0,25.0,-1,,,
35,952.8893339339429,1380.9124437377316,2440.0691659163836,-0.507400219698679,0.6737181045978088,-0.5372605816623764,-0.7319958594948779,-0.6659616775132063,-0.14379536079829902,0,0,25.0,-1,,,
36,940.2922826310601,1390.7358447603074,2431.610429689952,-0.6247719980199693,-0.33186515063155075,-0.7067711597870028,-0.7530128210180679,0.01673002922693531,0.6577931266930053,0,0,25.0,-1,,,
37,926.4143835693676,1387.5074357451938,2416.048822264258,-0.21176044597186028,0.028881940648829412,-0.9768947471685845,-0.7479431433995584,0.6386047210938699,0.1810112274358357,0,0,25.0,-1,,,
38,919.8281747119074,1388.1101275812027,2392.828294639075,-0.20165589874568415,-0.02291165694810355,-0.979188416238462,-0.876971375060492,-0.44098682695516533,0.19092361246244954,0,0,25.0,-1,,,
39,910.734369939357,1386.0768699476007,2367.9051083021445,-0.35205386351652446,-0.26197416812936475,-0.8985697593586326,-0.14183809008833762,0.963876298860636,-0.22544275706416966,0,0,25.0,-1,,,
40,902.918624844077,1380.679138430938,2345.4111187604367,0.0782932222303985,-0.07574205649430231,-0.994048948617776,0.8364231022729427,-0.5375703454604767,0.10683874616823714,0,0,25.0,-1,,,
41,906.7804348095243,1375.3465648581478,2318.6860740246443,0.45959673193824957,0.2356945536657192,-0.8562820337837322,-0.4271507061524319,0.9039689852752713,0.01955371858643134,0,0,25.0,-1,,,
42,920.2023886894867,1382.3442103054674,2296.461475660872,0.5520126553872179,0.12364821121164128,-0.8246169705824284,-0.256611945335385,-0.9157569360997635,-0.3090947160863977,0,0,25.0,-1,,,
43,934.8907625393604,1388.3012172239673,2279.8872657300344,0.7936112480099164,0.5637909653627645,-0.2287376978619047,0.06542490442656078,-0.45284835430895565,-0.889183867316607,0,0,25.0,-1,,,
44,953.1102931838793,1396.6586831401416,2275.7027091859636,0.9749705972860674,-0.2165082254616523,0.05056206829315466,-0.12206235436051331,-0.3311606790562224,0.9356459727428701,0,0,25.0,-1,,,
45,974.9542571829882,1395.3687940245813,2276.922454336027,0.4130613422844584,0.8842607848304714,0.2178604873210749,0.006945929165124067,-0.2422742553410143,0.9701829411412382,0,0,25.0,-1,,,
46,982.8539739690941,1418.8289375563872,2283.699034217709,0.15711392077581532,0.9553495571492793,-0.25024475931993073,0.5590754049880151,0.12283863581957129,0.8199666829217251,0,0,25.0,-1,,,
47,987.7293872763253,1438.5420263900387,2274.420438456402,0.4401031448933967,0.8524774728310252,-0.28211944311576775,0.6073167631065893,-0.0511623032496655,0.7928106760062428,0,0,25.0,-1,,,
48,993.321591916264,1457.569585275517,2265.7461127461975,-0.4323159851502626,0.886006280091041,0.1676179007023656,0.7766580336813624,0.2714196846768965,0.5684484616052743,0,0,25.0,-1,,,
49,983.4692856890522,1483.1928192330536,2272.360308681132,-0.0027186368642113544,0.9950318903405242,0.09951957712745624,0.9909070594214272,-0.010706985784793588,0.13412143772437163,0,0,25.0,-1,,,
50,982.3824597594089,1507.8638447477492,2271.139753996037,-0.04120219782172722,0.9986910641488511,0.03030738022041023,-0.9305563922569603,-0.02731062360284763,-0.3651286494918337,0,0,25.0,-1,,,
51,981.880946942777,1531.020566365434,2273.333860710969,0.4514560611422509,0.7393326416442824,0.49957448880887656,0.029617165216429875,0.5471524081108117,-0.836508855801788,0,0,25.0,-1,,,
52,993.182912997263,1541.656823187041,2284.7281471493748,0.7481523511317614,0.6366995479397007,0.18676655257582364,0.11554914476260977,0.1521561027665374,-0.9815787872334198,0,0,25.0,-1,,,
53,1018.1906570384904,1553.4089324615327,2291.376863637238,0.7287964048515752,-0.5432878501493189,0.4167662560313992,-0.4762255358840943,0.03517015598072994,0.8786195417306989,0,0,25.0,-1,,,
54,1039.9376452272475,1545.1122159958477,2298.18706779598,0.9471399395032093,-0.31950284339258306,-0.029049407436027616,-0.044968075498374574,-0.04255794353987182,-0.9980815065104833,0,0,25.0,-1,,,
55,1064.732062877246,1541.3851453390464,2301.255083154949,0.8335582482081253,0.33508182329186115,0.4392047569797822,0.5160006724335993,-0.18832411737120047,-0.8356299018552399,0,0,25.0,-1,,,
56,1083.9062004150283,1551.9158448977287,2305.6850315346046,0.7450689463527378,0.6619155575774415,0.08209786737498899,-0.1807369681791488,0.08187743686766175,0.9801174591218034,0,0,25.0,-1,,,
57,1097.809465571456,1562.0664167739824,2308.9658290506623,0.4892298383455738,0.8697228543299459,0.06508703356243226,0.14011332668735554,-0.15203503301695276,0.978393379183283,0,0,25.0,-1,,,
58,1112.755379940035,1587.9047820758562,2311.537599374516,0.6670530833353547,0.7353880476802588,-0.1193507576464356,0.42451630660126743,-0.5068346723968147,-0.7502696317292858,0,0,25.0,-1,,,
59,1128.7049413975485,1607.406272098465,2299.191466388164,0.27013146252088843,0.6009585457825681,-0.7522485089489537,-0.8825583221327694,0.4668521407949417,0.056034691738831195,0,0,25.0,-1,,,
60,1134.90704153755,1618.4257167274998,2283.641828091014,0.5423748558830408,0.20328575996098958,-0.8151714025350797,-0.2518853109202969,-0.886301991374007,-0.38861622487697045,0,0,25.0,-1,,,
61,1150.2757805195984,1626.9053574935579,2264.8720378797734,0.799313778125683,0.5815213632009022,-0.15142783181175443,-0.2451991114084977,0.5456921472759162,0.8013098502915015,0,0,25.0,-1,,,
62,1164.752480545291,1641.3919883615747,2259.8095809700185,0.6785394215296282,0.703605017152754,0.21100766165062967,-0.5543482507591373,0.6789589798720126,-0.48136547501769866,0,0,25.0,-1,,,
63,1182.2828991711335,1656.4689418171,2265.6196802137265,0.7751966302550581,0.609432497164687,0.16631961955272775,0.6287632274812596,-0.7189035339256343,-0.29636887941175116,0,0,25.0,-1,,,
64,1200.0277075415192,1677.0904242546999,2271.991538382119,0.7119510841145372,0.6572719777090514,0.24722297861132517,0.6741245542641386,-0.7383038293465496,0.02153000039958068,0,0,25.0,-1,,,
65,1217.426345099681,1688.5749286853966,2276.804894501854,0.9128257185434532,0.369437953560524,0.1739678304784583,-0.3686315841391479,0.9287928610943696,-0.038138908765081206,0,0,25.0,-1,,,
66,1241.3290168182416,1698.503665358855,2281.5677161319722,0.6334857544713929,0.7079107324824621,-0.31234307055633015,0.6876242494267574,-0.7001536318340655,-0.19224407256461337,0,0,25.0,-1,,,
67,1255.8669192073303,1716.7916910004383,2272.6481103971473,0.26157168724353946,0.6531771919862415,-0.7105911681888026,-0.40976035800887256,-0.5914326853554156,-0.6944809772082126,0,0,25.0,-1,,,
68,1262.0308097362747,1726.4323767797455,2254.245611725413,0.45470117582493774,0.1547825742593969,-0.8770913267245012,-0.032260414955874624,0.9869992601093819,0.157453885873707,0,0,25.0,-1,,,
69,1270.132640548135,1734.1046297188775,2232.0134908850746,-0.17653222232771165,0.5311998296367209,-0.8286513835625647,-0.8558780133504313,-0.49861884557763914,-0.13730285176991947,0,0,25.0,-1,,,
70,1262.3885151929924,1751.69031848817,2211.020383897751,0.08137033098894784,0.7467978299838535,-0.6600544450058815,0.9767559609305333,-0.1915178504923049,-0.09627411768119386,0,0,25.0,-1,,,
71,1266.72778065273,1767.3896320771007,2192.028608450072,0.5693090583416959,0.4314139906117602,-0.6998350982909312,0.7334960483063747,-0.6510078016743185,0.19537755573103438,0,0,25.0,-1,,,
72,1276.9270030528326,1772.1251278695752,2177.3062372864483,-0.09372959849212617,-0.37160625985263984,-0.9236468751695143,0.9511339959516096,0.24073154850631712,-0.19337125769961103,0,0,25.0,-1,,,
73,1277.068675023373,1762.7653101482574,2151.11384278131,0.16185436870371042,-0.04990187763100259,-0.9855521122424497,-0.9514951778351342,-0.2726973993448271,-0.14245369406314767,0,0,25.0,-1,,,
74,1281.4315062822884,1761.4867700743482,2128.376859543331,0.585195315683977,0.1841794947205679,-0.7896989022601535,0.02643156952369824,-0.9776790229725012,-0.20843488234255236,0,0,25.0,-1,,,
75,1298.2245130411677,1766.2344772292263,2105.3976463483436,0.7030920327895004,0.021015665939606784,-0.71078824921204,-0.4450877169256898,-0.7665443958429888,-0.4629326230119674,0,0,25.0,-1,,,
76,1317.9284325592132,1765.923140271608,2085.4076502373414,0.7664853787328121,-0.37992911957196573,-0.5178359086572469,-0.45092338735405624,-0.8924730371142656,-0.01264819220443424,0,0,25.0,-1,,,
77,1336.4505132459312,1756.8375578448977,2071.386430664388,0.8860406950003256,0.06357280546571646,-0.45922803182436256,0.01387794566003547,-0.9937467039631398,-0.1107921070786845,0,0,25.0,-1,,,
78,1358.2998069678038,1760.410135947624,2057.958284664664,0.31889166114029743,0.18462589360396592,-0.9296350831754722,0.2955789599223406,0.9125545115161118,0.2826257984812522,0,0,25.0,-1,,,
79,1364.7220709978344,1766.3448712478553,2033.0861608596686,-0.5422079460595808,-0.4136465839015393,-0.7313733976981435,-0.34533626206417933,0.9032211486936167,-0.2548223354823167,0,0,25.0,-1,,,
80,1355.8873961516997,1759.291912892987,2013.2829706180826,0.13170502999579645,-0.39762266466479884,-0.908047356486737,-0.16466441844251814,0.8945250228536359,-0.4155846638071627,0,0,25.0,-1,,,
81,1354.7916047091549,1747.9433058675666,1994.1917089949113,0.16640401232120058,-0.9314217957154016,0.3236713505296056,-0.9732067162443752,-0.20795716675374296,-0.09809436404226858,0,0,25.0,-1,,,
82,1357.8195068700973,1720.5826893297508,2001.9828681451156,0.17046295330020855,-0.8268712358614377,-0.5359350155205289,0.800923293259157,-0.20055808918356854,0.5641793431009751,0,0,25.0,-1,,,
83,1366.5261112895876,1696.6974532225968,1990.7548985636968,0.2845699529532043,-0.9534281861483022,-0.09997317509129625,-0.8805379885410418,-0.30118929034868025,0.36597522063525895,0,0,25.0,-1,,,
84,1366.8544626242563,1670.186998791728,1987.0461713017874,-0.19063793713459234,-0.9761392558683928,-0.1039679281387088,-0.7651720523495358,0.21410702321428335,-0.6071819438331078,0,0,25.0,-1,,,
