,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,-1405.5727968745643,-803.858044254076,-317.9880290810403,0.8460184729730448,0.045313112758678914,-0.5312244960520477,-0.3207102758394949,-0.752703812304676,-0.5749625117502676,0,0,25.0,-1,poly_1,100.0,1000
1,-1383.4734541944595,-798.9172581101832,-334.08931150516366,0.2765261175009605,0.2079268341386728,-0.9382428992484881,-0.8645316689088722,0.48017260737298245,-0.14838888296454267,0,0,25.0,-1,,,
2,-1372.997431534926,-789.0665818735325,-355.0639147463717,0.6720245455513437,0.7256261559000481,-0.14781641334863646,0.7393269777564575,-0.6460637465588737,0.1897294266817589,0,0,25.0,-1,,,
3,-1359.1873264916078,-772.502595507659,-358.7383545627853,0.33060419552886844,0.9281270007416155,-0.1711173176444208,0.5893530236898293,-0.061415205590680616,0.8055378240622254,0,0,25.0,-1,,,
4,-1358.3622368290219,-747.4066845799395,-360.8714731839798,0.3258053258554659,0.9453125096262484,-0.015334562047596811,0.9423654234930581,-0.3233978174097611,0.08579778729063785,0,0,25.0,-1,,,
5,-1344.5751655099548,-722.2075009600036,-362.75130434416656,0.5877044434364671,0.6921785540356102,-0.4189180546391654,-0.8066170205744123,0.5415985189386291,-0.2367277474392208,0,0,25.0,-1,,,
6,-1327.165577700068,-706.3328012684368,-377.48255363584155,0.5984756395035032,-0.1695796044480152,-0.7829876542325565,-0.3338531717470619,-0.9412265231193021,-0.05132924990286247,0,0,25.0,-1,,,
7,-1313.7802115943246,-709.5115604546083,-396.1028023649148,0.6032101345246383,0.29674491252094354,-0.7403242468702133,-0.5843215945458711,0.7961984780977234,-0.15695941394657265,0,0,25.0,-1,,,
8,-1301.1600456473604,-699.517667005335,-409.7961476782432,-0.3863641193643276,0.19693365766378385,-0.9010770786959372,0.8242680283827546,-0.3646662270297704,-0.4331290341849255,0,0,25.0,-1,,,
