,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,null_reader,null_mod,,,,,
0,2525.9754429081618,506.5408122014889,2765.799871062305,-0.6068453498007328,0.09406144113966178,-0.7892345448522857,0.7033579903024567,0.5260079823407473,-0.47812460725594547,0,0,25.0,-1,poly_1,100.0,1000
1,2514.380879749453,502.6418300721105,2748.432451108829,-0.5329543828747573,-0.40350693729568626,-0.7437350182695251,-0.402141527177981,-0.6525656674429063,0.6422151056042028,0,0,25.0,-1,,,
2,2502.6395115579653,492.05681447341436,2728.6477694104597,-0.2449792602147722,-0.7470819934661402,-0.6179430857070738,0.9612480242117133,-0.10403750023856166,-0.25530067481898194,0,0,25.0,-1,,,
3,2497.8013739157655,474.9662489786131,2716.403118377318,-0.3141613807535633,-0.8018376821714555,-0.5082902304399914,-0.9478697609872434,0.2348383742231355,0.21539232638614308,0,0,25.0,-1,,,
4,2496.5311462835007,455.0148445080708,2709.1837814290557,-0.04317719150599641,-0.995316913423512,-0.08648683167068781,-0.719128535367023,-0.02913135548830729,0.6942661692850765,0,0,25.0,-1,,,
5,2496.777976557381,432.5060589249705,2703.5746417327387,0.1914515952920295,-0.374456086656113,-0.9072645291700306,0.9612077576660435,0.2585314531598508,0.0961308191605085,0,0,25.0,-1,,,
6,2504.4284698932147,425.8730581579929,2683.194226921537,0.41455006914770276,0.3005517150622639,-0.8589626923234023,-0.892355494785332,0.3193595545754102,-0.3189218491871425,0,0,25.0,-1,,,
7,2518.482240255547,431.9340686564162,2662.9214819876643,0.7252630585522104,0.23508241230146493,-0.6470933127339985,-0.599988809178508,0.676774117549275,-0.4266031208685331,0,0,25.0,-1,,,
8,2535.27418279782,435.7556716939789,2646.5959968281786,0.27764531911375334,-0.23190244368589935,-0.9322737438349996,-0.9562759240413672,0.02613893888312506,-0.29129557674361983,0,0,25.0,-1,,,
9,2534.0216126066603,433.9002016381944,2620.940483359993,-0.6784645742472752,0.16861034769168387,-0.7150219382636784,0.5530211290712097,-0.5234705948290602,-0.648186830478584,0,0,25.0,-1,,,
10,2512.63172586785,430.2212303397726,2603.7265221338444,-0.7268311350790112,-0.4025420716666605,-0.5564857425595497,-0.4922979425211999,-0.25963175932563337,0.8308032771915582,0,0,25.0,-1,,,
11,2492.0118772595833,422.61525061308646,2594.9724686790123,-0.7676244310661322,0.3094584691138047,0.5612380856429908,-0.30393280757940266,-0.9467421977030722,0.10632055124667554,0,0,25.0,-1,,,
12,2476.953005871084,425.7017959606308,2607.267959854533,-0.35900257803334673,0.046020404961348405,0.9322013040875804,0.3729224655579319,-0.9085199278044233,0.18846850005915328,0,0,25.0,-1,,,
13,2469.206121079159,431.0071295567088,2630.3413771250025,-0.16511082807538116,0.9161873407295296,0.36515636539408153,-0.68183071298139,-0.37354806345960173,0.6289425436151671,0,0,25.0,-1,,,
14,2468.6273596578835,454.505566217502,2637.112205810264,0.19155958848208002,0.9286897107428027,0.3175536887961679,0.9443830930289244,-0.26251817614436873,0.1980524699194056,0,0,25.0,-1,,,
15,2470.894013785239,477.43410581955715,2642.833056983588,0.36220365026447987,0.6524895782053232,-0.6656319299085255,-0.5791456504275402,0.7170861447473813,0.3877857354871173,0,0,25.0,-1,,,
16,2481.8156967800137,499.45646542594744,2626.9825457190145,0.13962984269535678,0.9803726215698527,0.13918703225751186,0.19115701522009215,0.11123225850533297,-0.9752365765515874,0,0,25.0,-1,,,
17,2481.262179986387,520.474529509897,2630.7402071267425,-0.32104483593427113,0.8552066385347673,0.406880595221949,-0.8757928929733299,-0.10458043765874782,-0.47122154101703706,0,0,25.0,-1,,,
18,2470.4150928116414,537.7365121424876,2642.0989303922684,-0.0019128303868841227,0.985007990519482,0.1724981151573066,0.8328572818843135,0.09704461841490684,-0.5449138373079185,0,0,25.0,-1,,,
19,2473.1951476778795,562.1532716799425,2647.3840856503284,-0.3394949205266395,0.47053159384756715,0.8144588498914029,0.9260579476466629,0.3189131495155933,0.20176987065796018,0,0,25.0,-1,,,
20,2462.1092174654505,573.1023999759257,2668.8492227633187,0.14064829916629365,0.3669932403925514,0.9195292368846868,-0.23587546120475758,-0.8895972808085819,0.3911258682539664,0,0,25.0,-1,,,
21,2467.6021699630487,586.7356569298466,2685.909615758679,0.2975630054259012,0.8327772122450194,0.46683870084205986,0.3258459753088059,0.37103615297597886,-0.8695726384816738,0,0,25.0,-1,,,
22,2478.0948741549837,601.2579528307608,2698.576770936743,0.47480530121671655,0.2239183162050657,0.8511289641642865,-0.8553631675578225,-0.11022601907799556,0.5061660560914452,0,0,25.0,-1,,,
23,2489.968239029712,609.7921927211497,2717.3204022413265,0.6890784572081721,0.34836003092679635,0.6354653166757447,0.303063306397825,0.6579957096576908,-0.6893433675759474,0,0,25.0,-1,,,
24,2507.242921333976,608.8753273942954,2729.4298595805917,0.9200150296382389,-0.18962699167349228,0.34294890188150223,0.1907431905178142,-0.547784019440785,-0.8145856022230508,0,0,25.0,-1,,,
25,2527.9519295919076,598.6228096281919,2740.162427628691,0.3742739798887101,-0.8585731800686697,0.35038704667269455,-0.6585672351520405,0.01991328115857385,0.7522583718703887,0,0,25.0,-1,,,
26,2534.111475725755,575.7761409042458,2745.3128274159794,0.02044738775267519,-0.9798211277289908,-0.19882771944716218,0.31541581031133026,0.19503529812619447,-0.9286948363811232,0,0,25.0,-1,,,
27,2531.6389024404425,558.0410579412535,2742.2596974689795,-0.39638886518701716,-0.7679707717153457,-0.5030872303843074,-0.027154375574631892,-0.537929051901242,0.8425526541630196,0,0,25.0,-1,,,
28,2523.3621962522334,544.1203533545164,2730.078960532734,-0.6072077486009281,-0.0025474474333147716,-0.7945390239496946,-0.6040471584176,-0.6481534640848386,0.4637069305402541,0,0,25.0,-1,,,
29,2513.2755368611315,546.5370698096924,2706.759809103958,0.2972275900761257,0.5985693749331341,-0.7438887437762318,0.8548112621718809,-0.513922774768487,-0.07197977262032637,0,0,25.0,-1,,,
30,2520.2345728354017,556.8070386480683,2687.2408562098476,0.29184190300285257,0.4217115826542396,-0.8584798452693774,-0.9515582875748945,0.21882731449147647,-0.2159894252188232,0,0,25.0,-1,,,
31,2529.384951277196,567.470642864667,2667.1641425479165,0.10986450602392268,0.45721877208198625,-0.8825422283367942,-0.9582616943645611,-0.18706053076862048,-0.2162010244375612,0,0,25.0,-1,,,
32,2529.8823565190664,576.5378025747605,2648.988342933436,0.6132428798358609,0.34895657748479153,-0.7086342338510598,-0.40624041038858966,0.9087168567410958,0.09592915754243318,0,0,25.0,-1,,,
33,2550.3864477253424,585.221889248316,2632.6972924850697,0.8939418856652056,-0.4481678741966137,-0.0036690074088463545,0.4122727619520481,0.8254990633243475,-0.38546396229381547,0,0,25.0,-1,,,
34,2572.5585008594203,572.1780894683627,2632.386147600695,0.7351275051453066,-0.45687998656696893,-0.500847510801914,-0.322238533313641,-0.8854852847921089,0.33478073135689096,0,0,25.0,-1,,,
35,2591.1767233856244,562.1438440341346,2616.6156757100125,-0.08054290372313631,-0.9782455430038687,-0.19117661540054787,-0.8524892113806751,-0.031781144498685715,0.5217778294987484,0,0,25.0,-1,,,
36,2586.5213727004584,546.6080862156617,2611.974137449511,-0.07676696506522997,-0.9766762269836863,-0.20052526210271115,-0.6713921735167104,-0.09804950251014241,0.734587533531339,0,0,25.0,-1,,,
37,2582.0681409455015,523.2969409889275,2610.30279242467,-0.041066500403844436,-0.9747334064776784,-0.2195639516445391,-0.361157735007745,-0.19041016140395903,0.9128576345188466,0,0,25.0,-1,,,
